name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
svapnil/iso20022.js,https://github.com/svapnil/iso20022.js,341,"Create SEPA, FedNow, SWIFT, RTP payment initiations and process bank statements.",The MIT License,0,0,10,0,2024-07-16
supabase-community/snapshot,https://github.com/supabase-community/snapshot,279,Capture a snapshot (or subset) of your Postgres database whilst transforming the data.,The MIT License,0,0,10,0,2024-07-08
intergalacticalvariable/reader,https://github.com/intergalacticalvariable/reader,135,📚 This is an adapted version of Jina AI's Reader for local deployment using Docker. Convert any URL to an LLM-friendly input with a simple prefix http://127.0.0.1:3000/https://website-to-scrape.com/,Apache License 2.0,0,0,10,0,2024-09-28
dninomiya/full-calendar-for-shadcn-ui,https://github.com/dninomiya/full-calendar-for-shadcn-ui,99,,The MIT License,0,0,10,0,2024-08-26
richards199999/Thinking-Claude,https://github.com/richards199999/Thinking-Claude,14344,Let your Claude able to think,The MIT License,0,0,9,0,2024-11-13
nextjs/saas-starter,https://github.com/nextjs/saas-starter,10791,"Get started quickly with Next.js, Postgres, Stripe, and shadcn/ui.",The MIT License,0,0,9,0,2024-09-10
serafimcloud/21st,https://github.com/serafimcloud/21st,3646,"npm for design engineers: largest marketplace of shadcn/ui-based React Tailwind components, blocks and hooks",The MIT License,0,0,9,0,2024-09-30
unovue/motion-vue,https://github.com/unovue/motion-vue,1389,A animation library for Vue,The MIT License,0,0,9,0,2024-11-15
mjackson/remix-the-web,https://github.com/mjackson/remix-the-web,880,Open source tools for Remix (or any framework!),The MIT License,0,0,9,0,2024-07-12
google-gemini/starter-applets,https://github.com/google-gemini/starter-applets,744,Google AI Studio Starter Apps,Apache License 2.0,0,0,9,0,2024-12-09
bent2685/transok-wails,https://github.com/bent2685/transok-wails,454,An efficient LAN file sharing tool,The MIT License,0,0,9,0,2024-12-26
toss/use-funnel,https://github.com/toss/use-funnel,310,A powerful and safe step-by-step state management library at React,The MIT License,0,0,9,0,2024-07-25
harshsbhat/sealnotes,https://github.com/harshsbhat/sealnotes,228,Open-source lightweight encrypted notepad,The MIT License,0,0,9,0,2024-12-13
tinloof/medusa-dtc-starter-munchies,https://github.com/tinloof/medusa-dtc-starter-munchies,216,"This monorepo serves as a starter template/example for building B2C e-commerce applications using Medusa, Nextjs and Sanity",The MIT License,0,0,9,0,2024-10-02
ismamz/next-transition-router,https://github.com/ismamz/next-transition-router,190,Easily add animated transitions between pages using Next.js App Router and your favorite animation library.,The MIT License,0,0,9,0,2024-08-05
r-wasm/quarto-drop,https://github.com/r-wasm/quarto-drop,168,"Drop down an interactive R or Python console, code editor, and plotting window from the top of your Quarto slides.",The MIT License,0,0,9,0,2024-07-22
getprobo/probo,https://github.com/getprobo/probo,138,The open-source compliance platform,The MIT License,0,0,9,0,2025-01-07
teal-fm/teal,https://github.com/teal-fm/teal,111,"Your music, beautifully tracked. All yours. (coming soon)",The MIT License,0,0,9,0,2024-11-02
palantir/aip-community-registry,https://github.com/palantir/aip-community-registry,100,Collection of community-built applications and projects leveraging Palantir's AIP Platform.,Apache License 2.0,0,0,9,0,2024-12-19
gabriel-pineda/git-wrapped-api,https://github.com/gabriel-pineda/git-wrapped-api,1308,,The MIT License,0,0,8,0,2024-12-21
addyosmani/bg-remove,https://github.com/addyosmani/bg-remove,674,"Free image background removal - private, client-side and powered by Transformers.js",The MIT License,0,0,8,0,2024-11-01
chatmcp/mcp-directory,https://github.com/chatmcp/mcp-directory,338,directory for Awesome MCP Servers,Apache License 2.0,0,0,8,0,2024-12-06
olliethedev/ui-builder,https://github.com/olliethedev/ui-builder,307,"A React component that provides a no-code, visual way to create UIs, compatible with shadcn/ui and custom components.",The MIT License,0,0,8,0,2024-09-17
cloudflare/mcp-server-cloudflare,https://github.com/cloudflare/mcp-server-cloudflare,273,,Apache License 2.0,0,0,8,0,2024-11-27
VariantConst/OpenWebUI-Monitor,https://github.com/VariantConst/OpenWebUI-Monitor,251,A dashboard for tracking user activity and enforcing usage limits in OpenWebUI. Set user quotas efficiently.,The MIT License,0,0,8,0,2024-11-09
iuroc/bilidown,https://github.com/iuroc/bilidown,238,哔哩哔哩视频解析下载工具，支持 8K 视频、Hi-Res 音频、杜比视界下载、批量解析，可扫码登录，常驻托盘。,Apache License 2.0,0,0,8,0,2024-08-08
fpapado/svg-use,https://github.com/fpapado/svg-use,237,"Tools and bundler plugins, to ergonomically load SVG files via use[href]",The MIT License,0,0,8,0,2024-08-08
ocavue/astrobook,https://github.com/ocavue/astrobook,124,Minimal Storybook alternative,The MIT License,0,0,8,0,2024-08-02
z0ffy/vite-plugin-bundle-obfuscator,https://github.com/z0ffy/vite-plugin-bundle-obfuscator,105,JavaScript obfuscator plugin provides customizable options and multi-threaded support for Vite.,The MIT License,0,0,8,0,2024-07-23
idootop/MagicMirror,https://github.com/idootop/MagicMirror,1800,"🪞 Instant AI Face Swap, Hairstyles & Outfits — One click to a brand new you! 一键 AI 换脸、发型、穿搭，发现更美的你",The MIT License,0,0,7,0,2024-11-11
fal-ai-community/video-starter-kit,https://github.com/fal-ai-community/video-starter-kit,1477,Enable AI models for video production in the browser,The MIT License,0,0,7,0,2024-12-19
Surfer-Org/Protocol,https://github.com/Surfer-Org/Protocol,1417,Open-source framework for exporting your personal data.,The MIT License,0,0,7,0,2024-08-09
qifi-dev/qrs,https://github.com/qifi-dev/qrs,1200,Stream data through multiple series of QR codes,The MIT License,0,0,7,0,2024-10-01
ggml-org/llama.vscode,https://github.com/ggml-org/llama.vscode,532,VS Code extension for LLM-assisted code/text completion,The MIT License,0,0,7,0,2025-01-06
alangrainger/obsidian-lazy-plugins,https://github.com/alangrainger/obsidian-lazy-plugins,325,"Load plugins with a delay on Obsidian startup, so that you can get your app startup down into the sub-second loading time.",The MIT License,0,0,7,0,2024-08-04
mary-ext/atcute,https://github.com/mary-ext/atcute,272,"a collection of lightweight TypeScript packages for AT Protocol, the protocol powering Bluesky.",The MIT License,0,0,7,0,2024-09-01
w3cj/next-start,https://github.com/w3cj/next-start,212,A basic Next.js starter.,The MIT License,0,0,7,0,2024-09-12
steel-dev/surf.new,https://github.com/steel-dev/surf.new,207,A playground for web agents 🌊,The MIT License,0,0,7,0,2025-01-30
michaellatman/mcp-get,https://github.com/michaellatman/mcp-get,182,,The MIT License,0,0,7,0,2024-11-27
spaciousejar/learn-git-with-me,https://github.com/spaciousejar/learn-git-with-me,163,A free and open-source platform to learn Git and GitHub. It is designed to be simple and easy to understand for beginners.,The MIT License,0,0,7,0,2024-09-21
siddharthamaity/nextjs-15-starter-shadcn,https://github.com/siddharthamaity/nextjs-15-starter-shadcn,110,,The MIT License,0,0,7,0,2024-10-29
JackySoft/marsview,https://github.com/JackySoft/marsview,1423,"Marsview 是一款中后台方向的低代码可视化搭建平台，开发者可以在平台上创建项目、页面和组件，支持事件交互、接口调用、数据联动和逻辑编排等，开发者还可通过微服务快速集成到自己的业务系统中。   Marsview is a low code visualization platform for middle and backend direction, supporting event interaction, interface calling, data linkage, and logical orchestration.",Apache License 2.0,0,0,6,0,2024-08-04
jaypyles/Scraperr,https://github.com/jaypyles/Scraperr,1352,Self-hosted webscraper.,The MIT License,0,0,6,0,2024-07-06
xxss0903/drawstamputils,https://github.com/xxss0903/drawstamputils,1144,Draw Stamp Utils with Javascript,Apache License 2.0,0,0,6,0,2024-09-23
btahir/open-deep-research,https://github.com/btahir/open-deep-research,1125,Open source alternative to Gemini Deep Research. Generate reports with AI based on search results.,The MIT License,0,0,6,0,2024-12-24
desko27/react-call,https://github.com/desko27/react-call,773,⚛️ 📡 Call your React components,The MIT License,0,0,6,0,2024-08-10
bloomberg/stricli,https://github.com/bloomberg/stricli,771,Build complex CLIs with type safety and no dependencies,Apache License 2.0,0,0,6,0,2024-09-23
fdarkaou/open-deep-research,https://github.com/fdarkaou/open-deep-research,723,An open-source alternative to OpenAI and Gemini's deep research.,The MIT License,0,0,6,0,2025-02-07
beilunyang/moemail,https://github.com/beilunyang/moemail,709,一个基于 NextJS + Cloudflare 技术栈构建的可爱临时邮箱服务🎉,The MIT License,0,0,6,0,2024-12-01
FoloUp/FoloUp,https://github.com/FoloUp/FoloUp,591,💼 Your own AI-powered voice interviewer for hiring.,The MIT License,0,0,6,0,2025-02-02
Mina-Massoud/next-ui-full-calendar,https://github.com/Mina-Massoud/next-ui-full-calendar,369,"next-ui-full-calendar, shadcn-ui-full-calendar",The MIT License,0,0,6,0,2024-10-13
vantuan88291/react-native-ota-hot-update,https://github.com/vantuan88291/react-native-ota-hot-update,320,"React native hot update same as code push, can update using git repository or custom server",The MIT License,0,0,6,0,2024-08-16
ethereum-optimism/superchainerc20-starter,https://github.com/ethereum-optimism/superchainerc20-starter,297,A starter kit for deploying and testing SuperchainERC20 tokens,The MIT License,0,0,6,0,2024-10-11
soybeanjs/soybean-admin-react,https://github.com/soybeanjs/soybean-admin-react,281,react-admin基于Antd，功能强大且丰富，页面美观，代码优雅 ,The MIT License,0,0,6,0,2024-08-08
haydenbleasel/orate,https://github.com/haydenbleasel/orate,253,The AI toolkit for speech.,The MIT License,0,0,6,0,2025-01-24
unjs/srvx,https://github.com/unjs/srvx,252,"💥 Universal Server API based on web platform standards. Works seamlessly with Deno, Bun and Node.js.",The MIT License,0,0,6,0,2024-09-16
raphaelsalaja/sylph,https://github.com/raphaelsalaja/sylph,238,"A minimal and lightweight portfolio template designed for developers, designers, and creatives.",The MIT License,0,0,6,0,2024-09-11
w3cj/stoker,https://github.com/w3cj/stoker,235,Utilities for hono and @hono/zod-openapi,The MIT License,0,0,6,0,2024-10-03
MiddleSchoolStudent/BotBrowser,https://github.com/MiddleSchoolStudent/BotBrowser,190,"BotBrowser modifies Chromium's C++ kernel to emulate a real browser, bypassing Cloudflare, F5 Shape, PerimeterX, Akamai, Kasada, and reCAPTCHA with unmatched stealth and reliability.",The MIT License,0,0,6,0,2024-09-08
aliceisjustplaying/labeler-starter-kit-bsky,https://github.com/aliceisjustplaying/labeler-starter-kit-bsky,153,Use this repository to get started with your own Bluesky Labeler.,The MIT License,0,0,6,0,2024-10-02
haydenbleasel/eververse,https://github.com/haydenbleasel/eververse,152,The open source product management platform.,The MIT License,0,0,6,0,2025-01-10
anondotworld/anonworld,https://github.com/anondotworld/anonworld,135,,The MIT License,0,0,6,0,2024-11-18
Murderlon/the-startup-stack,https://github.com/Murderlon/the-startup-stack,128,"Get independence from SaaS without loosing its developer experience, the infra primitives to adapt to any future requirement, and the tools  to build delightful, secure user experiences.",The MIT License,0,0,6,0,2024-10-02
rohitkumbhar/surmai,https://github.com/rohitkumbhar/surmai,123,Surmai is a personal/family travel organizer,The MIT License,0,0,6,0,2024-11-18
danielroe/zero-vue,https://github.com/danielroe/zero-vue,112,Vue bindings for Zero,The MIT License,0,0,6,0,2024-12-27
angular-architects/detective,https://github.com/angular-architects/detective,106,,The MIT License,0,0,6,0,2024-08-14
patruff/ollama-mcp-bridge,https://github.com/patruff/ollama-mcp-bridge,102,"Bridge between Ollama and MCP servers, enabling local LLMs to use Model Context Protocol tools",The MIT License,0,0,6,0,2024-12-12
pqoqubbw/icons,https://github.com/pqoqubbw/icons,3749,beautifully crafted animated icons,The MIT License,0,0,5,0,2024-10-31
FrigadeHQ/trench,https://github.com/FrigadeHQ/trench,1481,"Trench — Open-Source Analytics Infrastructure. A single production-ready Docker image built on ClickHouse, Kafka, and Node.js for tracking events, page views. Easily build product analytics dashboards, LLM RAGs, observability platforms, or any other analytics product.",The MIT License,0,0,5,0,2024-09-30
rektdeckard/departure-mono,https://github.com/rektdeckard/departure-mono,1208,"A monospaced pixel font with a lo-fi, techy vibe",The MIT License,0,0,5,0,2024-07-25
mckaywrigley/mckays-app-template,https://github.com/mckaywrigley/mckays-app-template,1147,This is the template I use to start new full-stack projects.,The MIT License,0,0,5,0,2024-08-29
GitHamza0206/simba,https://github.com/GitHamza0206/simba,963, Portable KMS (knowledge management system) designed to integrate seamlessly with any Retrieval-Augmented Generation (RAG) system,Apache License 2.0,0,0,5,0,2024-12-20
callstackincubator/react-native-bottom-tabs,https://github.com/callstackincubator/react-native-bottom-tabs,841,Native Bottom Tabs for React Native,The MIT License,0,0,5,0,2024-09-27
byodian/oneimg,https://github.com/byodian/oneimg,675,文字转图片应用。适合微信公众号长图推文以及小红书、Instagram 等图片社交媒体贴文制作,The MIT License,0,0,5,0,2024-08-18
mckaywrigley/buildware-ai,https://github.com/mckaywrigley/buildware-ai,535,An experimental AI coding tool.,The MIT License,0,0,5,0,2024-07-10
CSS-Next/logo.css,https://github.com/CSS-Next/logo.css,417,,Creative Commons 1.0 Universal,0,0,5,0,2024-09-19
langchain-ai/agent-inbox,https://github.com/langchain-ai/agent-inbox,417,New user experiences for interacting with agents,The MIT License,0,0,5,0,2024-11-04
paper-design/shaders,https://github.com/paper-design/shaders,371,Zero-dependency canvas shaders that can be installed from npm or designed in Paper,The MIT License,0,0,5,0,2024-10-09
transitive-bullshit/openai-realtime-api,https://github.com/transitive-bullshit/openai-realtime-api,335,TypeScript client for OpenAI's realtime voice API.,The MIT License,0,0,5,0,2024-10-15
jefferson-calmon/codocx,https://github.com/jefferson-calmon/codocx,314,A ferramenta mais simples e fácil de usar para automatizar documentação de código,The MIT License,0,0,5,0,2024-08-21
ChainBuff/solana-web3js,https://github.com/ChainBuff/solana-web3js,310,可快速上手的 Solana Web3.js 教程,The MIT License,0,0,5,0,2024-10-19
Ahmet-Dedeler/ai-llm-comparison,https://github.com/Ahmet-Dedeler/ai-llm-comparison,294,A website where you can compare every AI Model ✨,The MIT License,0,0,5,0,2024-09-18
Blazity/shadcn-chatbot-kit,https://github.com/Blazity/shadcn-chatbot-kit,287,🤖 Beautifully designed chatbot components based on shadcn/ui,The MIT License,0,0,5,0,2024-10-21
SukkaW/Make-Bilibili-Great-Than-Ever-Before,https://github.com/SukkaW/Make-Bilibili-Great-Than-Ever-Before,270,"A fork of the userscript ""Make Bilibili Great Again"", but with some experimental features",The MIT License,0,0,5,0,2024-12-22
saharmor/gemini-multimodal-playground,https://github.com/saharmor/gemini-multimodal-playground,257,Build realtime voice and video agents with Google's new Gemini 2.0 (API is free for now),Apache License 2.0,0,0,5,0,2024-12-13
medusajs/b2b-starter-medusa,https://github.com/medusajs/b2b-starter-medusa,201,Official Medusa B2B Starter template. Features common B2B ecommerce requirements and can be easily adapted and extended.,The MIT License,0,0,5,0,2024-09-17
callstackincubator/flows-ai,https://github.com/callstackincubator/flows-ai,200,Run AI workflows with TypeScript & Vercel AI SDK,The MIT License,0,0,5,0,2025-01-14
dotnetfactory/fluid-calendar,https://github.com/dotnetfactory/fluid-calendar,175,,The MIT License,0,0,5,0,2025-02-17
rishikanthc/markopolis,https://github.com/rishikanthc/markopolis,164,Markdown Programmable Interface,The MIT License,0,0,5,0,2024-07-31
aws-samples/well-architected-iac-analyzer,https://github.com/aws-samples/well-architected-iac-analyzer,160,,MIT No Attribution,0,0,5,0,2024-10-28
cloudflare/workers-mcp,https://github.com/cloudflare/workers-mcp,151,Talk to a Cloudflare Worker from Claude Desktop!,Apache License 2.0,0,0,5,0,2024-12-17
PaddleHQ/paddle-nextjs-starter-kit,https://github.com/PaddleHQ/paddle-nextjs-starter-kit,135,,Apache License 2.0,0,0,5,0,2024-09-16
awaLiny2333/LinysBrowser_NEXT,https://github.com/awaLiny2333/LinysBrowser_NEXT,132,A basic browser on HarmonyOS NEXT!,The MIT License,0,0,5,0,2024-09-05
snaggle-ai/openapi-mcp-server,https://github.com/snaggle-ai/openapi-mcp-server,131,,The MIT License,0,0,5,0,2024-12-07
vitonsky/arrival-time,https://github.com/vitonsky/arrival-time,115,Simple and powerful progress time estimation (ETA) for JavaScript,The MIT License,0,0,5,0,2024-08-03
lukaszkurantdev/react-native-fast-opencv,https://github.com/lukaszkurantdev/react-native-fast-opencv,115,A powerful port of OpenCV for React Native.,The MIT License,0,0,5,0,2024-08-03
inkonchain/ink-kit,https://github.com/inkonchain/ink-kit,32792,"Onchain-focused SDK with ready-to-use templates, themes, and magical animated components ✨",The MIT License,0,0,4,0,2024-11-04
Nutlope/napkins,https://github.com/Nutlope/napkins,1056,napkins.dev – from screenshot to app,The MIT License,0,0,4,0,2024-09-18
baturyilmaz/wordpecker-app,https://github.com/baturyilmaz/wordpecker-app,603," A personalized language-learning tool that combines Duolingo-style lessons with your own curated vocabulary lists. Seamlessly add words from books, articles, or videos, and revisit them through interactive quizzes and LLM-generated lessons. ",The MIT License,0,0,4,0,2025-01-20
w3cj/hono-open-api-starter,https://github.com/w3cj/hono-open-api-starter,490,A starter template for building fully documented type-safe JSON APIs with Hono and Open API,The MIT License,0,0,4,0,2024-10-04
WebDevSimplified/parity-deals-clone,https://github.com/WebDevSimplified/parity-deals-clone,436,,The MIT License,0,0,4,0,2024-09-16
jianjianai/FList,https://github.com/jianjianai/FList,330,"将 GitHub Releases,Hugging Face,文件url等，渲染成类似网盘的文件列表显示在网页上，方便用户下载开源软件。 支持视频、音频、图片、PDF 等文件的在线预览。",The MIT License,0,0,4,0,2024-07-12
GeoRetina/chat2geo,https://github.com/GeoRetina/chat2geo,323,"Chat2Geo delivers a ChatGPT-like experience tailored for remote-sensing-based geospatial analysis. Its mission is to democratize geospatial insights at scale by harnessing cutting-edge AI technologies, making advanced analysis accessible to everyone.",The MIT License,0,0,4,0,2025-01-25
remvze/nothing,https://github.com/remvze/nothing,221,🕳 Simply do nothing.,The MIT License,0,0,4,0,2024-09-15
rubickecho/n8n-deepseek,https://github.com/rubickecho/n8n-deepseek,213,"A user-friendly DeepSeek AI node, similar to OpenAI, designed to enhance your workflow.",The MIT License,0,0,4,0,2024-07-29
minusxai/minusx,https://github.com/minusxai/minusx,196,"MinusX is an AI Data Scientist for Analytics Apps you already use and love. Currently it supports Jupyter, Metabase, Google Sheets & Posthog.",The MIT License,0,0,4,0,2024-08-29
supabase-community/pg-gateway,https://github.com/supabase-community/pg-gateway,196,Postgres wire protocol for the server-side,The MIT License,0,0,4,0,2024-07-23
Natoune/SpotifyMobileLyricsAPI,https://github.com/Natoune/SpotifyMobileLyricsAPI,187,This API overrides the Spotify API endpoint used in the Spotify mobile app to fetch lyrics for the currently playing song.,The MIT License,0,0,4,0,2024-09-08
SamuelScheit/react-native-skia-list,https://github.com/SamuelScheit/react-native-skia-list,165,The fastest react-native list renderer based on @shopify/react-native-skia,The MIT License,0,0,4,0,2024-10-15
TimWitzdam/GitSave,https://github.com/TimWitzdam/GitSave,153,GitSave is a self-hosted and open-source application that backs up your Git repositories.,Apache License 2.0,0,0,4,0,2024-08-21
programming-with-ia/shadcn-theme-editor,https://github.com/programming-with-ia/shadcn-theme-editor,152,Shadcn Theme Editor is a user-friendly component designed to simplify the process of managing and customizing theme colors in Shadcn-based projects.,The MIT License,0,0,4,0,2024-08-10
RubixCube-Innovations/mantine-theme-builder,https://github.com/RubixCube-Innovations/mantine-theme-builder,141,"MantineHub(previously Mantine Theme Builder) is an open-source tool to create modern, customizable shadcn inspired themes for Mantine UI components. Easily adjust styles, colors, radius, and light/dark modes, and export the theme object for quick integration into any Mantine project.",The MIT License,0,0,4,0,2024-10-05
drbap/dashboard-navigator-for-obsidian,https://github.com/drbap/dashboard-navigator-for-obsidian,130,Dashboard navigator plugin for Obsidian.,The MIT License,0,0,4,0,2024-07-21
AIDC-AI/ComfyUI-Copilot,https://github.com/AIDC-AI/ComfyUI-Copilot,128,An AI-powered custom node for ComfyUI designed to enhance workflow automation and provide intelligent assistance,The MIT License,0,0,4,0,2025-02-14
MrLightful/shadcn-tree-view,https://github.com/MrLightful/shadcn-tree-view,127,A Shadcn UI component for hierarchical lists of data with nested levels that can be expanded and collapsed.,The MIT License,0,0,4,0,2024-09-10
webdevcody/survive-the-night-game,https://github.com/webdevcody/survive-the-night-game,118,Website,The MIT License,0,0,4,0,2024-11-18
w3cj/monorepo-example-tasks-app,https://github.com/w3cj/monorepo-example-tasks-app,115,,The MIT License,0,0,4,0,2024-12-24
OpenRouterTeam/ai-sdk-provider,https://github.com/OpenRouterTeam/ai-sdk-provider,113,The OpenRouter provider for the Vercel AI SDK contains support for hundreds of AI models through the OpenRouter chat and completion APIs.,Apache License 2.0,0,0,4,0,2024-07-18
xNomad-AI/mcv,https://github.com/xNomad-AI/mcv,112,A toolkit to launch your AI-NFT on multichain.,The MIT License,0,0,4,0,2024-12-27
Ejb503/multimodal-mcp-client,https://github.com/Ejb503/multimodal-mcp-client,104,A Multi-modal MCP client for voice powered agentic workflows,The MIT License,0,0,4,0,2025-01-08
kolenaIO/autoarena,https://github.com/kolenaIO/autoarena,102,"Rank LLMs, RAG systems, and prompts using automated head-to-head evaluation",Apache License 2.0,0,0,4,0,2024-08-28
addyosmani/video-compress,https://github.com/addyosmani/video-compress,99,Video compression in the browser using FFMPEG.wasm,The MIT License,0,0,4,0,2024-11-10
ahmedkhaleel2004/gitdiagram,https://github.com/ahmedkhaleel2004/gitdiagram,2521,Replace 'hub' with 'diagram' in any GitHub url to instantly visualize the codebase as an interactive diagram,The MIT License,0,0,3,0,2024-12-15
romansky/dom-to-semantic-markdown,https://github.com/romansky/dom-to-semantic-markdown,755,DOM to Semantic-Markdown for use with LLMs,The MIT License,0,0,3,0,2024-07-22
gcui-art/album-ai,https://github.com/gcui-art/album-ai,754,AI-First Album: Chat with your gallery using plain language! LLM Vision + RAG + Album/Gallery.,Apache License 2.0,0,0,3,0,2024-07-19
withastro/storefront,https://github.com/withastro/storefront,668,Astro for ecommerce 💰,The MIT License,0,0,3,0,2024-09-20
TahaSh/blendy,https://github.com/TahaSh/blendy,540,🧈 Smoothly transition one element into another with just a few lines of code.,The MIT License,0,0,3,0,2024-12-17
liumengniu/majiang,https://github.com/liumengniu/majiang,532,laya3.x引擎 + nodejs 开发的网络麻将，省去了大量复杂配置，极其适合上手,The MIT License,0,0,3,0,2024-09-14
upstash/wikipedia-semantic-search,https://github.com/upstash/wikipedia-semantic-search,448,Semantic Search on Wikipedia with Upstash Vector,The MIT License,0,0,3,0,2024-07-26
cjinhuo/text-search-engine,https://github.com/cjinhuo/text-search-engine,441,A text search engine that supports mixed Chinese and English fuzzy search.,The MIT License,0,0,3,0,2024-08-08
YOYZHANG/PodCastLM,https://github.com/YOYZHANG/PodCastLM,406,PDF 生成中文播客,The MIT License,0,0,3,0,2024-10-10
BandarLabs/gitpodcast,https://github.com/BandarLabs/gitpodcast,389,Convert any git repository into an engaging podcast,The MIT License,0,0,3,0,2024-12-31
frostming/fxzhihu,https://github.com/frostming/fxzhihu,387,为知乎生成可分享的卡片及 Instant View,The MIT License,0,0,3,0,2024-09-25
xiaoxiunique/x-kit,https://github.com/xiaoxiunique/x-kit,370,一个用于抓取和分析 X (Twitter) 用户数据和推文的工具。,The MIT License,0,0,3,0,2024-12-16
antfu/are-we-esm,https://github.com/antfu/are-we-esm,341,Are we fully ESM yet?,The MIT License,0,0,3,0,2025-01-15
tilyupo/qustar,https://github.com/tilyupo/qustar,318,Query SQL database through an array-like API,The MIT License,0,0,3,0,2024-07-16
sdan/r1-web,https://github.com/sdan/r1-web,300,deepseek running locally in your browser,The MIT License,0,0,3,0,2025-01-29
13point5/gemini-cursor,https://github.com/13point5/gemini-cursor,294,An AI cursor for desktop using Gemini 2.0 Flash (Experimental),The MIT License,0,0,3,0,2025-02-10
muneebhashone/typescript-backend-toolkit,https://github.com/muneebhashone/typescript-backend-toolkit,286,"TypeScript Backend Toolkit - Express.js - Swagger (OpenAPI 3.0) Autogenered docs, Zod - BullMQ - React Email - Mailgun - Docker - MongoDB (Mongoose) - Socket.io",The MIT License,0,0,3,0,2024-08-11
ChainBuff/sol-arb-bot,https://github.com/ChainBuff/sol-arb-bot,281,a solana dex arbitrage bot based on Jupiter v6,The MIT License,0,0,3,0,2024-11-17
rajnandan1/termo,https://github.com/rajnandan1/termo,250,Termo is a simple terminal emulator for the browser. It is a wrapper on top of xterm,The MIT License,0,0,3,0,2024-12-05
vercel-labs/ai-sdk-preview-rag,https://github.com/vercel-labs/ai-sdk-preview-rag,221,,The MIT License,0,0,3,0,2024-07-10
DiscovAI/DiscovAI-search,https://github.com/DiscovAI/DiscovAI-search,218,"🔍 DiscovAI-Search: An AI-powered search engine for AI tools and custom data. Built with Next.js, OpenAI, Supabase, and more. Features vector-based search, Redis caching, and LLM-powered responses.",Apache License 2.0,0,0,3,0,2024-07-30
0xthierry/llama-parse-cli,https://github.com/0xthierry/llama-parse-cli,212,A non-official CLI for Llama Index Parser,The MIT License,0,0,3,0,2024-07-08
punkpeye/fastmcp,https://github.com/punkpeye/fastmcp,205,A TypeScript framework for building MCP servers.,The MIT License,0,0,3,0,2024-12-27
laiso/site2pdf,https://github.com/laiso/site2pdf,194,"Generate comprehensive PDFs of entire websites, ideal for RAG.",The MIT License,0,0,3,0,2024-07-14
13point5/open-artifacts,https://github.com/13point5/open-artifacts,177,🦉 Open Source clone of Claude.ai that can generate Artifacts,The MIT License,0,0,3,0,2024-07-14
moeru-ai/xsai,https://github.com/moeru-ai/xsai,175,"🤖💬 extra-small AI SDK for Browser, Node.js, Deno, Bun or Edge Runtime.",The MIT License,0,0,3,0,2024-11-21
dockur/umbrel,https://github.com/dockur/umbrel,175,umbrelOS inside a Docker container.,The MIT License,0,0,3,0,2024-09-23
metaspartan/curiso,https://github.com/metaspartan/curiso,165,Curiso is an infinite canvas for your thoughts,The MIT License,0,0,3,0,2025-01-02
addyosmani/say,https://github.com/addyosmani/say,157,Say - A Whisper AI Notes app,The MIT License,0,0,3,0,2024-10-17
maru-re/maru,https://github.com/maru-re/maru,157,「唱歌學日文」 - 基於 YouTube 的歌曲歌詞閱讀器,The MIT License,0,0,3,0,2024-09-29
antfu/vscode-pnpm-catalog-lens,https://github.com/antfu/vscode-pnpm-catalog-lens,148,Show versions inline for PNPM catalog: field,The MIT License,0,0,3,0,2024-08-21
subframe7536/vscode-custom-ui-style,https://github.com/subframe7536/vscode-custom-ui-style,148,"VSCode extension that modify CSS and JS code in both editor and webview, unify global font family, setup background image and Electron BrowserWindow options, or add your custom CSS or JS code",The MIT License,0,0,3,0,2024-10-12
Peiiii/AgentVerse,https://github.com/Peiiii/AgentVerse,148,Multi-Agent Collaboration  Platform✨,The MIT License,0,0,3,0,2025-02-06
wevm/ox,https://github.com/wevm/ox,140,Standard Library for Ethereum,The MIT License,0,0,3,0,2024-08-13
s00d/nuxt-i18n-micro,https://github.com/s00d/nuxt-i18n-micro,140,"Nuxt I18n Micro is a fast, simple, and lightweight internationalization (i18n) module for Nuxt",The MIT License,0,0,3,0,2024-08-15
mimalef70/CodeTree,https://github.com/mimalef70/CodeTree,130,"🌳 Transform your codebase into AI-ready insights! Smart CLI tool for seamless code analysis with ChatGPT, Claude & Gemini.",The MIT License,0,0,3,0,2024-11-13
vratix-dev/api-library,https://github.com/vratix-dev/api-library,118,Easy to use Open Source modules that implement common API logic and can be used in your Node.js backend services,The MIT License,0,0,3,0,2024-09-30
jasonjmcghee/claude-debugs-for-you,https://github.com/jasonjmcghee/claude-debugs-for-you,115,Enable any LLM (e.g. Claude) to interactively debug any language for you via MCP and a VS Code Extension,The MIT License,0,0,3,0,2025-01-17
shadcn-ui/registry-template,https://github.com/shadcn-ui/registry-template,114,A template for running your own registry.,The MIT License,0,0,3,0,2025-01-16
axar-ai/axar,https://github.com/axar-ai/axar,107,Minimal typescript agent framework that keeps it simple and gives you control - no BS,Apache License 2.0,0,0,3,0,2025-01-04
kennethnym/doors-wallpaper,https://github.com/kennethnym/doors-wallpaper,104,"a free open source, no tracking alternative to panels.art",Apache License 2.0,0,0,3,0,2024-09-24
btahir/next-beats,https://github.com/btahir/next-beats,104," A modern, open-source lofi experience powered by Next.js",The MIT License,0,0,3,0,2024-11-17
