name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
algorithm-tools/CausalAnalysis,https://github.com/algorithm-tools/CausalAnalysis,42,"Algorithmic implementation of indicators causal analysis, causal inference using Java. Helps to quickly find the root cause of indicators",Apache License 2.0,0,0,0,0,2024-11-04
TianXuan-Chain/thanos-gateway,https://github.com/TianXuan-Chain/thanos-gateway,40,天玄链节点网关,Apache License 2.0,0,0,0,0,2024-08-27
CaiJi-ikun/DG_LAB,https://github.com/CaiJi-ikun/DG_LAB,37,A fabric minecraft mod for DG_LAB,The MIT License,0,0,0,0,2024-07-25
TianXuan-Chain/thanos-browser-backend,https://github.com/TianXuan-Chain/thanos-browser-backend,37,天玄链区块链浏览器后端,Apache License 2.0,0,0,0,0,2024-09-23
Milesight-IoT/beaver-iot,https://github.com/Milesight-IoT/beaver-iot,37,An open-source platform designed for rapid and intuitive IoT application development.,The MIT License,0,0,0,0,2024-12-02
arafkarsh/ms-springboot-vanilla,https://github.com/arafkarsh/ms-springboot-vanilla,36,"Microservice: Java 17, 23, SpringBoot 3.4.1, & Jakarta EE 10. NFRs - Spring AOP, Exception, Logging, Micrometer, Open Telemetry, Crypto, AES Encryption for DB Passwords,  and Spring Security, JWT, KeyCloak, Alpine/Alpaquita Multi-Architecture Containers, Kubernetes, Swagger API Docs.",Apache License 2.0,0,0,0,0,2024-10-01
Team254/FRC-2024-Public,https://github.com/Team254/FRC-2024-Public,35,,The MIT License,0,0,0,0,2024-10-04
eirv/ElfLoader,https://github.com/eirv/ElfLoader,35,Loading ELF in android using pure java / 使用纯 java 在 android 上加载 ELF,Apache License 2.0,0,0,0,0,2024-10-31
Peharge/learn-java,https://github.com/Peharge/learn-java,34,Java Tutorial,The MIT License,0,0,0,0,2024-12-30
xk-dragonfly/xk-RPC,https://github.com/xk-dragonfly/xk-RPC,34,"This project provides a high-performance distributed RPC (Remote Procedure Call) system based on Spring Boot, Netty, and Zookeeper for efficient inter-service communication in microservices architectures.",The MIT License,0,0,0,0,2024-08-17
HeZephyr/RPC-Java,https://github.com/HeZephyr/RPC-Java,34,"RPC-Java is a high-performance Java RPC framework for building scalable and resilient distributed systems. This project includes key features such as caching, load balancing, rate limiting, and circuit breaking, all built on a flexible, Netty-based transport layer with Zookeeper for service discovery. ",The MIT License,0,0,0,0,2024-10-26
FinVolution/XCoder-Intellij,https://github.com/FinVolution/XCoder-Intellij,34,XCoder 代码辅助生成插件,Apache License 2.0,0,0,0,0,2024-10-24
siamthanathack/Passkey-Raider,https://github.com/siamthanathack/Passkey-Raider,33,Burp Suite extension for testing Passkey systems.,The MIT License,0,0,0,0,2025-01-13
Evidlo/sms_llm,https://github.com/Evidlo/sms_llm,32,Connect Android SMS conversations to Ollama through MQTT,Apache License 2.0,0,0,0,0,2025-01-07
ArtyomKingmang/Lino,https://github.com/ArtyomKingmang/Lino,31,Compiler to wiring,The MIT License,0,0,0,0,2024-08-13
kwai/kwai-business-extension-framwork,https://github.com/kwai/kwai-business-extension-framwork,31,kwai-business-extension-framwork,Apache License 2.0,0,0,0,0,2024-07-18
liurui-software/ojr,https://github.com/liurui-software/ojr,31,OJR (OpenTelemetry Receivers by Java),Apache License 2.0,0,0,0,0,2024-12-18
datastaxdevs/conference-2024-devoxx,https://github.com/datastaxdevs/conference-2024-devoxx,31,From naive to advanced RAG: the complete guide,Apache License 2.0,0,0,0,0,2024-09-05
Patbox/mrpack4server,https://github.com/Patbox/mrpack4server,30,A tool to easily install and load mrpack / modrinth based modpacks on any Minecraft server hosting!,The MIT License,0,0,0,0,2024-09-07
pivovarit/more-gatherers,https://github.com/pivovarit/more-gatherers,30,Missing Stream API functionality you always longed for - provided via Stream API Gatherers,Apache License 2.0,0,0,0,0,2024-10-07
apache/maven-hocon-extension,https://github.com/apache/maven-hocon-extension,30,Apache maven,Apache License 2.0,0,0,0,0,2024-09-12
NovaLogics/skills-training-cli-java,https://github.com/NovaLogics/skills-training-cli-java,29,A collection of simple Java command-line programs aimed at helping beginners practice fundamental programming concepts.,The MIT License,0,0,0,0,2024-10-20
taptap/redis-tools,https://github.com/taptap/redis-tools,28,本项目是一个 Redis 成本优化工程沉淀的工具集，包含了 Redis 的常用操作，比如 Redis 流量复制回放、Redis 数据在线压缩解压缩、Redis 数据清理TTL设置等工具集。,Apache License 2.0,0,0,0,0,2024-07-17
apripista/java,https://github.com/apripista/java,28,"helping learners of all levels master Java programming through comprehensive tutorials, example code, and hands-on exercises.",The MIT License,0,0,0,0,2024-07-25
eazybytes/event-driven-microservices,https://github.com/eazybytes/event-driven-microservices,28,"Event Driven Microservices with CQRS, Saga, Event Sourcing - Code examples",Apache License 2.0,0,0,0,0,2024-10-15
esmaeilsadeghijob/Benchmarking-Consensus-Mechanisms-in-Microservice-Compotition,https://github.com/esmaeilsadeghijob/Benchmarking-Consensus-Mechanisms-in-Microservice-Compotition,27,Benchmarking Consensus Mechanisms in Microservice Compotition,Apache License 2.0,0,0,0,0,2024-09-21
coralblocks/CoralQueue,https://github.com/coralblocks/CoralQueue,27,"CoralQueue is an ultra-low-latency, lock-free, garbage-free, batching and concurrent collection of circular data structures for inter-thread communication in Java.",Apache License 2.0,0,0,0,0,2024-10-22
ArjiJethin/RK4-ODEsolverX,https://github.com/ArjiJethin/RK4-ODEsolverX,27,A Java program to solve ODE using RK-4 method,The MIT License,0,0,0,0,2024-12-14
hoangsonww/Employee-Management-Fullstack-App,https://github.com/hoangsonww/Employee-Management-Fullstack-App,27,"🧑🏻‍💻 This repository hosts the Employee Management Full-Stack App, built with a modern React frontend with a robust Java Spring Boot backend to provides efficient data management and an interactive user experience. Currently deployed live with AWS RDS, Docker, Render, & Vercel.",The MIT License,0,0,0,0,2024-08-30
umutcamliyurt/DroidCrypt,https://github.com/umutcamliyurt/DroidCrypt,26,A file and text encryption tool for Android,The MIT License,0,0,0,0,2024-09-11
DorianMazur/react-native-keychain-manager,https://github.com/DorianMazur/react-native-keychain-manager,26,Keychain Manager for React Native,The MIT License,0,0,0,0,2024-09-09
Spaso1/FindMaimaiDX_Phone,https://github.com/Spaso1/FindMaimaiDX_Phone,26,FindMaimaiDX_Phone,The MIT License,0,0,0,0,2024-10-28
itsvks19/LayoutEditorX,https://github.com/itsvks19/LayoutEditorX,25,Create Awesome UI,The MIT License,0,0,0,0,2024-09-09
pansong291/PianoWizard,https://github.com/pansong291/PianoWizard,25,游界琴魔 - 自动弹琴软件。Automatic piano-playing app. 光遇 Sky: Children of the Light 原神 Genshin Impact 无限暖暖 Infinity Nikki 燕云十六声 WHERE WINDS MEET 心动小镇 Heartbeat Town 第五人格 Identity V 哈利波特：魔法觉醒 Harry Potter: Magic Awakened 奥比岛 明日之后 一梦江湖 逆水寒,Apache License 2.0,0,0,0,0,2024-09-18
hibrahem/architecture_patterns_example,https://github.com/hibrahem/architecture_patterns_example,25,,Apache License 2.0,0,0,0,0,2024-12-16
RevEngiSquad/PineHookPlus,https://github.com/RevEngiSquad/PineHookPlus,24,Pine Hook +,The MIT License,0,0,0,0,2024-11-17
niqumu/Irminsul,https://github.com/niqumu/Irminsul,24,Highly flexible experimental anime game server infrastructure,The MIT License,0,0,0,0,2024-07-26
tzolov/voice-assistant-chatbot,https://github.com/tzolov/voice-assistant-chatbot,24,"Spring Boot application that serves as a voice-enabled chatbot assistant. It leverages Spring AI to process voice inputs, interact with a OpenAI chat model, and respond with audio outputs",Apache License 2.0,0,0,0,0,2024-11-30
dizzydroid/DesignPatternsNutshell,https://github.com/dizzydroid/DesignPatternsNutshell,24,"Example code used in my handbook, Design Patterns in a Nutshell",The MIT License,0,0,0,0,2024-11-03
Mechanical-Advantage/RobotCode2025Public,https://github.com/Mechanical-Advantage/RobotCode2025Public,24,Public robot code for Reefscape,The MIT License,0,0,0,0,2024-12-15
Auroral0810/OptiStock,https://github.com/Auroral0810/OptiStock,23,一个用vue和SpringBoot开发的前后端分离商品进销管理系统,The MIT License,0,0,0,0,2025-01-19
mediagrid/capacitor-native-audio,https://github.com/mediagrid/capacitor-native-audio,23,Play audio in a Capacitor app natively from a URL/web source simultaneously with background audio and background play support.,The MIT License,0,0,0,0,2024-07-18
stephanj/Llama3JavaChatCompletionService,https://github.com/stephanj/Llama3JavaChatCompletionService,22,Llama3.java Inference engine with OpenAI Chat Completion REST API/,The MIT License,0,0,0,0,2024-10-20
ShaheenJawadi/My-Notes,https://github.com/ShaheenJawadi/My-Notes,22,"A simple Android application for creating, organizing, and managing notes seamlessly, designed for productivity and simplicity.",The MIT License,0,0,0,0,2024-12-31
meysamhadeli/booking-microservices-java-spring-boot,https://github.com/meysamhadeli/booking-microservices-java-spring-boot,22," A practical and imaginary microservices for implementing an infrastructure for up and running distributed system with the latest technology and architecture like Vertical Slice Architecture, Event Driven Architecture, CQRS, DDD, gRpc, MongoDB, RabbitMq in Java Spring Boot.",The MIT License,0,0,0,0,2025-01-01
HackWebRTC/kmp-socketio,https://github.com/HackWebRTC/kmp-socketio,22,KMP (pure Kotlin) implementation of SocketIO client.,The MIT License,0,0,0,0,2025-01-10
hhy50/reflect-linker,https://github.com/hhy50/reflect-linker,22,reflect-linker 是一个用于链接反射对象的库，它可以帮助你在运行时代替反射去使用对象中字段和方法,Apache License 2.0,0,0,0,0,2024-07-29
Liubsyy/VisualClassBytes,https://github.com/Liubsyy/VisualClassBytes,22,Java class bytecode editor,Apache License 2.0,0,0,0,0,2024-10-27
ShashimalMadhuwantha/INVENTO,https://github.com/ShashimalMadhuwantha/INVENTO,21,JAVA PROJECT DEVELOPED INORDER TO MANAGE INVENTORY PROCEDURES FOR STOCK MARKETING,The MIT License,0,0,0,0,2024-09-17
Smart-Shaped/chaM3Leon,https://github.com/Smart-Shaped/chaM3Leon,21,By Smart Shaped s.r.l. (https://www.smartshaped.com/),Apache License 2.0,0,0,0,0,2024-10-22
sava-software/sava,https://github.com/sava-software/sava,21,Solana Java SDK,The MIT License,0,0,0,0,2024-08-09
marcushellberg/spring-ai-examples,https://github.com/marcushellberg/spring-ai-examples,21,,The MIT License,0,0,0,0,2024-10-27
UniMelb-COMP90018/COMP90018-Tutorials-2024,https://github.com/UniMelb-COMP90018/COMP90018-Tutorials-2024,21,,The MIT License,0,0,0,0,2024-07-21
dennis9486/Lynk,https://github.com/dennis9486/Lynk,21,"This project is a distributed Instant Messaging (IM) backend service based on Spring Boot and Spring Cloud, utilizing Netty for high-performance network communication. It supports user login, message sending, and group chat, ensuring high availability and maintainability through a microservices architecture.",The MIT License,0,0,0,0,2024-10-27
