name,url,stars,description,license,question_issues,help_wanted_issues,total_issues,community_score,created_at
boku7/patchwerk,https://github.com/boku7/patchwerk,159,BOF that finds all the Nt* system call stubs within NTDLL and overwrites with clean syscall stubs (user land hook evasion),The MIT License,0,0,0,0,2025-02-06
OmniOneID/did-client-sdk-ios,https://github.com/OmniOneID/did-client-sdk-ios,157,Provide an SDK for developing an iOS mobile wallet.,Apache License 2.0,0,0,0,0,2024-09-02
0xNinjaCyclone/EarlyCascade,https://github.com/0xNinjaCyclone/EarlyCascade,156,A PoC for Early Cascade process injection technique.,The MIT License,0,0,0,0,2025-01-09
cnlohr/ch32v003_3digit_lcd_usb,https://github.com/cnlohr/ch32v003_3digit_lcd_usb,153,ch32v003 USB Driver for 3-digit 7-segment TN LCDs with touch,The MIT License,0,0,0,0,2024-11-22
winebox64/winlator,https://github.com/winebox64/winlator,153,Android application for running Windows applications with Wine and Box86/Box64,Apache License 2.0,0,0,0,0,2024-11-16
e-dant/salmagundi,https://github.com/e-dant/salmagundi,142,"A small, portable, linear probing hash map",The MIT License,0,0,0,0,2024-08-03
CloudMracek/PSBW,https://github.com/CloudMracek/PSBW,141,My engine. Incredibly broken,The MIT License,0,0,0,0,2024-10-13
tsoding/c3ws,https://github.com/tsoding/c3ws,136,WebSocket library in C3,The MIT License,0,0,0,0,2024-10-22
Gibus21250/Wakupator,https://github.com/Gibus21250/Wakupator,135,WoL Machine Manager using IP spoofing for a good cause,The MIT License,0,0,0,0,2024-09-08
vshymanskyy/wasm2mpy,https://github.com/vshymanskyy/wasm2mpy,127,Compile WebAssembly to native MicroPython modules,The MIT License,0,0,0,0,2024-08-24
ash-01xor/bpe.c,https://github.com/ash-01xor/bpe.c,126,Simple Byte pair Encoding mechanism used for tokenization process . written purely in C,The MIT License,0,0,0,0,2024-07-07
mattchesters/zmk-apple-desktop-bus-keyboard,https://github.com/mattchesters/zmk-apple-desktop-bus-keyboard,124,ZMK shield for Apple Desktop Bus Keyboard,The MIT License,0,0,0,0,2024-07-30
tidwall/bgen,https://github.com/tidwall/bgen,121,B-tree generator for C,The MIT License,0,0,0,0,2024-11-03
orangeduck/GenoView,https://github.com/orangeduck/GenoView,109,An example raylib application for viewing animation on the Geno character,The MIT License,0,0,0,0,2024-10-26
cispa/GhostWrite,https://github.com/cispa/GhostWrite,106,Proof-of-concept for the GhostWrite CPU bug.,The MIT License,0,0,0,0,2024-08-06
icsnju/visualinux,https://github.com/icsnju/visualinux,103,A visualized debugging framework to aid in understanding the Linux kernel.,Apache License 2.0,0,0,0,0,2024-08-29
ViperXSecurity/lib-nosa,https://github.com/ViperXSecurity/lib-nosa,102,lib-nosa is a minimalist C library designed to facilitate socket connections through AFD driver IOCTL operations on Windows. ,Apache License 2.0,0,0,0,0,2024-08-13
Cryptiiiic/x8A4,https://github.com/Cryptiiiic/x8A4,100,"An all-in-one tool for firmware nonces, seeds, and downgrade support",The MIT License,0,0,0,0,2024-12-25
heap-exploitation/heap-explorer,https://github.com/heap-exploitation/heap-explorer,99,LD_PRELOADable library for exploring the glibc heap,The MIT License,0,0,0,0,2025-01-09
cloudwu/soluna,https://github.com/cloudwu/soluna,89,A simple 2d game framework,The MIT License,0,0,0,0,2025-02-18
DavidBuchanan314/dram_emfi,https://github.com/DavidBuchanan314/dram_emfi,88,playing with DDR DRAM bus fault injection,The MIT License,0,0,0,0,2024-10-02
cloudofoz/raylib-gizmo,https://github.com/cloudofoz/raylib-gizmo,87,"A clean and customizable 3D gizmo tool for raylib. Designed with an Immediate Mode style for simplicity, it requires just a single function call to draw and interact. Supports global, local, and view-based axis orientations. Enables seamless translation, rotation, scaling, or any combination thereof, managed with intuitive bitwise flags.",Zlib/libpng License,0,0,0,0,2024-12-08
paokuwansui/Antivirus_killer,https://github.com/paokuwansui/Antivirus_killer,83,免杀主流防病毒软件,The MIT License,0,0,0,0,2024-08-30
digital-fabric/iou,https://github.com/digital-fabric/iou,80,Ruby gem for working with io_uring,The MIT License,0,0,0,0,2024-08-28
cheyao/aicc,https://github.com/cheyao/aicc,70,"C compiler, but translated and optimized by ✨AI ✨",Zlib/libpng License,0,0,0,0,2024-11-19
opa334/litehook,https://github.com/opa334/litehook,69,Lightweight *OS hooking library with no dependencies except for libsystem,The MIT License,0,0,0,0,2024-08-25
open-vela/nuttx-apps,https://github.com/open-vela/nuttx-apps,68,"Apps is a collection of tools, shells, network utilities, libraries, interpreters and can be used with the openvela.",Apache License 2.0,0,0,0,0,2024-11-25
therealdreg/okhi,https://github.com/therealdreg/okhi,65,Open Keylogger Hardware Implant - USB & PS2 Keyboards,The MIT License,0,0,0,0,2024-08-05
rkaehn/gpt-2,https://github.com/rkaehn/gpt-2,65,GPT-2 in C,The MIT License,0,0,0,0,2024-12-28
mrange/shader-advent-2024,https://github.com/mrange/shader-advent-2024,64,Shader Advent Calendar 2024,The MIT License,0,0,0,0,2024-09-19
Moe-hacker/rurima,https://github.com/Moe-hacker/rurima,62,"Run docker & LXC images without docker or LXC program, without kernel features support, even without root privileges!",The MIT License,0,0,0,0,2024-10-25
LAICA-IFRN/Embarcatech,https://github.com/LAICA-IFRN/Embarcatech,60,Repositório do Embarcatech,Creative Commons 1.0 Universal,0,0,0,0,2024-12-03
cloudwu/cmod,https://github.com/cloudwu/cmod,60,A simple C modules manager,The MIT License,0,0,0,0,2024-08-24
infely/nice-view-battery,https://github.com/infely/nice-view-battery,60,A clean customization for the nice!view displays,The MIT License,0,0,0,0,2024-10-24
androidoffsec/libdevbinder,https://github.com/androidoffsec/libdevbinder,59,,Apache License 2.0,0,0,0,0,2024-09-05
mohitmishra786/BitsAndBytes,https://github.com/mohitmishra786/BitsAndBytes,56,"A comprehensive systems programming toolkit implementing low-level concepts in C, from memory management to OS internals. Features practical implementations of computer architecture concepts with a focus on performance and hardware interaction.",Apache License 2.0,0,0,0,0,2024-08-15
tsotchke/quantum_rng,https://github.com/tsotchke/quantum_rng,55,"Semi-Classical Quantum Random Number Generator library written in C for cryptographic, simulation and generative AI applications with examples",The MIT License,0,0,0,0,2024-12-19
chaosgoo/mcompass,https://github.com/chaosgoo/mcompass,55,,The MIT License,0,0,0,0,2024-11-23
GPeye/urchin-peripheral-animation,https://github.com/GPeye/urchin-peripheral-animation,54,,The MIT License,0,0,0,0,2024-08-30
PabloMP2P/ClassyC,https://github.com/PabloMP2P/ClassyC,53,"Easy to use OOP in portable C featuring polymorphism, inheritance and automatic memory management.",The MIT License,0,0,0,0,2024-10-09
Maldev-Academy/DRMBinViaOrdinalImports,https://github.com/Maldev-Academy/DRMBinViaOrdinalImports,52,Create Anti-Copy DRM Malware ,The MIT License,0,0,0,0,2024-08-17
xyphro/I3CBlaster,https://github.com/xyphro/I3CBlaster,52,Raspberry pico / RP2040 based USB to I3C converter with Python support,The MIT License,0,0,0,0,2024-11-01
Candlend/Doodle,https://github.com/Candlend/Doodle,52,,Apache License 2.0,0,0,0,0,2024-09-04
johnsionFarry/SDui-LVGL,https://github.com/johnsionFarry/SDui-LVGL,52,"AI画板 SDui-LVGL is a drawing board program based on the LVGL graphics framework, utilizing the stable diffusion API to call a remote server for text-to-image and image-to-image generation. This was my undergraduate thesis project, which has now concluded, so I intend to open-source it.",The MIT License,0,0,0,0,2024-08-05
HulkOperator/AuthStager,https://github.com/HulkOperator/AuthStager,52,,The MIT License,0,0,0,0,2024-10-21
CANnectivity/cannectivity,https://github.com/CANnectivity/cannectivity,51,USB to CAN adapter firmware,Apache License 2.0,0,0,0,0,2024-07-11
cnadler86/micropython-camera-API,https://github.com/cnadler86/micropython-camera-API,50,"Camera API for micropython as user module, with precompiled FW, starting with the esp32 port.",The MIT License,0,0,0,0,2024-09-07
iotsystem/xiaozhi-esp32,https://github.com/iotsystem/xiaozhi-esp32,49,,The MIT License,0,0,0,0,2025-01-17
kevinpastor/nice-view-elemental,https://github.com/kevinpastor/nice-view-elemental,48,A bold while minimalistic interface for your keyboard's display,The MIT License,0,0,0,0,2024-10-30
0015/7-Color-E-Paper-Digital-Photo-Frame,https://github.com/0015/7-Color-E-Paper-Digital-Photo-Frame,48,Digital photo frame using an ESP32 and a 5.65” 7-color E-Paper display,The MIT License,0,0,0,0,2024-11-01
hackcatml/zygisk-memdump,https://github.com/hackcatml/zygisk-memdump,47,A zygisk module that dumps so file from process memory,The MIT License,0,0,0,0,2024-08-29
tidwall/ptx,https://github.com/tidwall/ptx,45,Probabilistic transaction graph for optimistic concurrency control.,The MIT License,0,0,0,0,2024-11-10
i-tesetd-it-no-problem/VirtualOS,https://github.com/i-tesetd-it-no-problem/VirtualOS,43,,The MIT License,0,0,0,0,2024-08-18
libdriver/sx1262,https://github.com/libdriver/sx1262,41,SX1262 full function driver library for general MCU and Linux.,The MIT License,0,0,0,0,2024-10-13
alfiecg24/libprejailbreak,https://github.com/alfiecg24/libprejailbreak,40,A pre-jailbreak library for devices running iOS 12 - 14.,The MIT License,0,0,0,0,2024-12-31
AdrianPanGithub/HoudiniPackage,https://github.com/AdrianPanGithub/HoudiniPackage,40,Publish some small parts in my personal daily-used Houdini accessories,The MIT License,0,0,0,0,2024-09-07
libdriver/ssd1309,https://github.com/libdriver/ssd1309,40,SSD1309 full function driver library for general MCU and Linux.,The MIT License,0,0,0,0,2024-10-01
GPeye/hammerbeam-slideshow,https://github.com/GPeye/hammerbeam-slideshow,39,,The MIT License,0,0,0,0,2024-09-13
golf-lang/golf,https://github.com/golf-lang/golf,39,"Golf is a  programming language,  framework and application server for high-performance web services and web applications, with focus on simplicity and memory safety..",Apache License 2.0,0,0,0,0,2024-09-15
ZhangWei-KUMO/tubex-wechatbot,https://github.com/ZhangWei-KUMO/tubex-wechatbot,39,WechatBot with ASR & LLM 集成Gemini大语言模型API接口和微软ASR服务，华尔街见闻、币安、东方财富等金融数据，可识别语音的微信机器人,The MIT License,0,0,0,0,2024-09-28
maxliani/GetTimeSinceProcessStart,https://github.com/maxliani/GetTimeSinceProcessStart,39,"C/C++ single header library to determine the time in seconds that passed since the start of the current process, including everything that executes before main().",The MIT License,0,0,0,0,2024-12-20
n64brew/N64brew-GameJam2024,https://github.com/n64brew/N64brew-GameJam2024,39,A collaborative minigame ROM for the N64brew Game Jam 2024,The MIT License,0,0,0,0,2024-10-03
DreamMaoMao/maomaowm,https://github.com/DreamMaoMao/maomaowm,39,A streamlined but feature-rich Wayland compositor,The MIT License,0,0,0,0,2025-02-03
libdriver/scd30,https://github.com/libdriver/scd30,38,SCD30 full function driver library for general MCU and Linux.,The MIT License,0,0,0,0,2024-10-13
lyg09270/TinyCmd,https://github.com/lyg09270/TinyCmd,37,TinyCmd is a compact command module that running on microcontrollers. It provide a bash-like control system with callback function.,Apache License 2.0,0,0,0,0,2024-10-23
tsotchke/asteroids,https://github.com/tsotchke/asteroids,37,A simple implementation of the classic Asteroids game written in C,The MIT License,0,0,0,0,2024-10-09
samarjitsahoo/c,https://github.com/samarjitsahoo/c,36,"C is a foundational, high-performance programming language renowned for its efficiency and control over system resources. It provides a robust framework for developing operating systems, embedded systems, and software that demands close-to-hardware performance. C's concise syntax and widespread influence make it a key language for understanding.",The MIT License,0,0,0,0,2024-07-19
AncientJames/multivox,https://github.com/AncientJames/multivox,35,,The MIT License,0,0,0,0,2024-12-27
Marian-Vittek/raspberry-pi-dshot-pio,https://github.com/Marian-Vittek/raspberry-pi-dshot-pio,35,Dshot for Raspberry Pi 5 using RP1 and piolib,The MIT License,0,0,0,0,2025-01-20
fuxiaoY/Separate-SM,https://github.com/fuxiaoY/Separate-SM,35,"Highly encapsulated for effortless usage, this state machine kernel is realized with just a single function call!",The MIT License,0,0,0,0,2024-10-09
Antibioticss/tinyhook,https://github.com/Antibioticss/tinyhook,34,"A tiny macOS hook framework, inlcuded inline hook, objc runtime hook, symbol resolver..",The MIT License,0,0,0,0,2024-08-11
hexchip/v851s-bsp-nori,https://github.com/hexchip/v851s-bsp-nori,34,,Apache License 2.0,0,0,0,0,2024-08-19
LeetArxiv/Finite-Field-Assembly,https://github.com/LeetArxiv/Finite-Field-Assembly,34,The Finite Field Assembly Programming Language,The MIT License,0,0,0,0,2025-01-12
StuckAtPrototype/PCB_business_card_original,https://github.com/StuckAtPrototype/PCB_business_card_original,34,,Apache License 2.0,0,0,0,0,2024-12-17
fuxiaoY/modContact,https://github.com/fuxiaoY/modContact,33,modContact是一款专门为嵌入式平台开发的通用串口交互平台框架，它广泛的支持任何形如(request<->response)的主从机交互协议，且内置优雅的主从机切换机制和稳定可靠的多帧识别，沾帧切割，沾帧解析机制。,The MIT License,0,0,0,0,2024-11-26
praetorian-inc/Harald,https://github.com/praetorian-inc/Harald,33,An in-memory minimal CPU for agnostic on-the-fly protocols creation,Apache License 2.0,0,0,0,0,2025-01-28
pinoOgni/ebpf-samples,https://github.com/pinoOgni/ebpf-samples,33,"This repo contains various examples to learn, explore, and experiment with eBPF.",Apache License 2.0,0,0,0,0,2024-10-03
vexorus/NikmaASM,https://github.com/vexorus/NikmaASM,32,NikmaASM is an assembly language and compiler written in C# that translates assembly code for NikmaVM,The MIT License,0,0,0,0,2024-09-23
callstack/react-native-rapier,https://github.com/callstack/react-native-rapier,32,Fast 2D and 3D physics engine for React Native,The MIT License,0,0,0,0,2024-10-03
isovalent/eBPF-Summit-2024-CTF,https://github.com/isovalent/eBPF-Summit-2024-CTF,32,,Apache License 2.0,0,0,0,0,2024-08-08
fbiego/windows-10-mobile-lvgl,https://github.com/fbiego/windows-10-mobile-lvgl,32,Windows 10 Mobile (Lumia) UI made with LVGL,The MIT License,0,0,0,0,2024-08-04
Fitretech-Security/dylight,https://github.com/Fitretech-Security/dylight,31,macOS dylib stager,Apache License 2.0,0,0,0,0,2024-12-18
ringPHP/php-mrloop,https://github.com/ringPHP/php-mrloop,31,A PHP port of the mrloop eventware designed to harness the powers of io_uring.,The MIT License,0,0,0,0,2024-10-25
FreeRTOS/Lab-Project-FreeRTOS-Tutorials,https://github.com/FreeRTOS/Lab-Project-FreeRTOS-Tutorials,31,Tutorials to learn FreeRTOS Kernel.,MIT No Attribution,0,0,0,0,2024-08-20
libdriver/max31855,https://github.com/libdriver/max31855,30,MAX31855 full function driver library for general MCU and Linux.,The MIT License,0,0,0,0,2025-01-08
snoopy3921/Leta,https://github.com/snoopy3921/Leta,30,Oled wrist watch using Stm32f1 with mini RTOS and Monochrome GUI. Comes up with modules and components. Using makefile and Arm GNU Toolchain to collect and compile program. Also a small part of hardware design.,The MIT License,0,0,0,0,2024-12-31
CameraNexus/sitina1,https://github.com/CameraNexus/sitina1,30,,The MIT License,0,0,0,0,2024-10-06
ThomasBaruzier/gddr6-core-junction-vram-temps,https://github.com/ThomasBaruzier/gddr6-core-junction-vram-temps,29,"Core, Junction, and VRAM temperature reader for Linux + GDDR6/GDDR6X GPUs",Apache License 2.0,0,0,0,0,2024-12-01
serma-safety-security/Flipper-Zero-CAN-FD-HS-HW,https://github.com/serma-safety-security/Flipper-Zero-CAN-FD-HS-HW,28,"This project aims to develop a CAN (Controller Area Network) adapter for the Flipper Zero, allowing users to connect devices with a CAN interfaces in particular automotive ECU's.",The MIT License,0,0,0,0,2024-11-07
deckarep/zigualizer,https://github.com/deckarep/zigualizer,28,"Zigualizer: A music visualizer built with Zig, powered by the FFT algorithm.",The MIT License,0,0,0,0,2024-11-17
7h3w4lk3r/Kill-Floor,https://github.com/7h3w4lk3r/Kill-Floor,27,AV/EDR killer using BYOVD technique,The MIT License,0,0,0,0,2024-09-21
DavidBuchanan314/plcmine,https://github.com/DavidBuchanan314/plcmine,27,Yet another vanity did:plc miner,The MIT License,0,0,0,0,2025-01-29
T4ras123/ascii-love,https://github.com/T4ras123/ascii-love,27,Make people you love feel appreciated.,The MIT License,0,0,0,0,2024-10-21
CGCL-codes/PathEval,https://github.com/CGCL-codes/PathEval,27,This is an evaluation set for the problem of directed/targeted test input generation. We use it to benchmark the ability of Large Language Models for generating inputs to reach a certain code location or produce a particular result.,The MIT License,0,0,0,0,2024-08-07
threatexpert/disk2vmdk,https://github.com/threatexpert/disk2vmdk,27,windows下做本地或远程的磁盘镜像的工具，可输出vmdk,The MIT License,0,0,0,0,2024-11-13
ArjiJethin/C-Language,https://github.com/ArjiJethin/C-Language,26,This repo contains files for my C Programs that I worked on ,The MIT License,0,0,0,0,2024-12-12
supahero1/alloc,https://github.com/supahero1/alloc,26,Highly space and performance efficient C allocator,Apache License 2.0,0,0,0,0,2024-08-12
rsms/dew,https://github.com/rsms/dew,25,Dew is a little programming language which targets the Lua virtual machine,Apache License 2.0,0,0,0,0,2025-01-19
RaphiaRa/tiny_http,https://github.com/RaphiaRa/tiny_http,25,"lightweight, easy-to-use, and embeddable HTTP server library in C",The MIT License,0,0,0,0,2024-09-26
jesusmaringa/es20242sTA,https://github.com/jesusmaringa/es20242sTA,25,,The MIT License,0,0,0,0,2024-08-09
sxclij/sxceditor2,https://github.com/sxclij/sxceditor2,25,,The MIT License,0,0,0,0,2024-09-02
Lennart1978/servicemaster,https://github.com/Lennart1978/servicemaster,25,Linux systemd administration tool with nice TUI written in C,The MIT License,0,0,0,0,2024-08-02
MaxGyver83/TinyTicTacToe,https://github.com/MaxGyver83/TinyTicTacToe,24,The classic tic-tac-toe game for Android and Linux/X11 written in C.,The MIT License,0,0,0,0,2025-01-03
Robotnik08/cdosato,https://github.com/Robotnik08/cdosato,24,The Dosato programming language.,The MIT License,0,0,0,0,2024-07-24
penk/LoremIpsum36,https://github.com/penk/LoremIpsum36,23,A minimal Gateron LP column staggered build,The MIT License,0,0,0,0,2025-02-03
angry-kratos/GPT-2-in-C,https://github.com/angry-kratos/GPT-2-in-C,23,GPT 2 implementation in pure C,The MIT License,0,0,0,0,2025-02-14
Aetopia/Stonecutter,https://github.com/Aetopia/Stonecutter,23,Fixes various bugs related to Minecraft: Bedrock Edition.,The MIT License,0,0,0,0,2024-07-30
Teuthida255/Tethys,https://github.com/Teuthida255/Tethys,23,Sega Saturn Sound Project,The MIT License,0,0,0,0,2024-07-14
opa334/TimeBomb2,https://github.com/opa334/TimeBomb2,23,Spinlock panic on demand!,The MIT License,0,0,0,0,2025-02-14
libdriver/ssd1315,https://github.com/libdriver/ssd1315,23,SSD1315 full function driver for general MCU and Linux.,The MIT License,0,0,0,0,2024-11-28
regymm/GenZ,https://github.com/regymm/GenZ,23,,The MIT License,0,0,0,0,2024-10-14
tidwall/geokit,https://github.com/tidwall/geokit,22,Various geodesic calculations for C,The MIT License,0,0,0,0,2024-11-12
Kirandeep-Singh-Khehra/raylib-3d-anim-system,https://github.com/Kirandeep-Singh-Khehra/raylib-3d-anim-system,22,Skeleton and Pose based 3D Animation System for RayLib ,The MIT License,0,0,0,0,2024-12-20
EthanArbuckle/objsee-ios,https://github.com/EthanArbuckle/objsee-ios,22,toy project for tracing objc_msgSend,Apache License 2.0,0,0,0,0,2025-02-15
JiaHuann/Smart_Fault_Injector_LLM,https://github.com/JiaHuann/Smart_Fault_Injector_LLM,22,Intelligent kernel error injection/testing tool based on large model and eBPF.(基于大模型和eBPF的智能化kernel错误注入、测试工具),The MIT License,0,0,0,0,2024-11-05
neu-reseau/neupy,https://github.com/neu-reseau/neupy,22,a simple numpy alternative in C,The MIT License,0,0,0,0,2024-09-25
HulkOperator/CallStackSpoofer,https://github.com/HulkOperator/CallStackSpoofer,22,,The MIT License,0,0,0,0,2024-12-19
Asphaltt/tcpw,https://github.com/Asphaltt/tcpw,22,"tcpw: An eBPF enhanced tool to capture tcp tuple info of curl,telnet,socat tools. License Apache 2.0",Apache License 2.0,0,0,0,0,2024-12-22
7etsuo/SecurePassGen,https://github.com/7etsuo/SecurePassGen,21,"A cryptographically secure password generator that provides high-entropy passwords with configurable requirements. Uses platform-native cryptographic APIs (BCrypt on Windows, Security framework on macOS, OpenSSL+getrandom on Linux) for secure random number generation.",The MIT License,0,0,0,0,2024-10-25
KhawajaAbaid/machine-learning-in-c,https://github.com/KhawajaAbaid/machine-learning-in-c,21,"machine learning from absolute scratch in c. gradients, linear algebra ops & everything else without using any third party library!",The MIT License,0,0,0,0,2024-07-07
yisding/libchatty,https://github.com/yisding/libchatty,21,,The MIT License,0,0,0,0,2024-07-08
SolidWorx/aspect,https://github.com/SolidWorx/aspect,21,PHP Aspect Extenion - A collection of useful utilities for PHP,The MIT License,0,0,0,0,2024-11-28
alexjercan/pdf-parser-c,https://github.com/alexjercan/pdf-parser-c,21,,The MIT License,0,0,0,0,2024-09-24
graphitemaster/windows_explicit_runtime_imports,https://github.com/graphitemaster/windows_explicit_runtime_imports,20,Explicit runtime imports for Windows,The MIT License,0,0,0,0,2024-10-21
dddrrreee/cs140e-25win,https://github.com/dddrrreee/cs140e-25win,20,all class materials for 140e,The MIT License,0,0,0,0,2024-12-06
XDU-IRobot/welcome,https://github.com/XDU-IRobot/welcome,20,看我看我我宣布个事,Creative Commons Attribution 4.0 International,0,0,0,0,2024-08-26
mauro-medina10/fsm,https://github.com/mauro-medina10/fsm,20,Finite state machine library,The MIT License,0,0,0,0,2024-09-21
sanPns/KOBE_FOC,https://github.com/sanPns/KOBE_FOC,20,这是一个用于学习foc而设计的开发板,The MIT License,0,0,0,0,2024-09-21
ShaheenJawadi/Custom-Memory-Allocator,https://github.com/ShaheenJawadi/Custom-Memory-Allocator,20,,The MIT License,0,0,0,0,2025-01-01
jblanked/FlipWorld,https://github.com/jblanked/FlipWorld,20,"Flipper Zero Open World Multiplayer game, best played with the VGM.",The MIT License,0,0,0,0,2024-12-12
adamperkowski/dwm,https://github.com/adamperkowski/dwm,20,My (d)WM rices + some dotfiles,The MIT License,0,0,0,0,2024-09-17
torrentg/expr,https://github.com/torrentg/expr,20,An expression parser supporting multiple types,The MIT License,0,0,0,0,2024-08-12
Alessandro-Salerno/htmc,https://github.com/Alessandro-Salerno/htmc,19,"Ever wanted to code a website in C? No? Well, now you can!",The MIT License,0,0,0,0,2024-09-17
go-dockly/odins-raylib,https://github.com/go-dockly/odins-raylib,19,Odin's collection of raylib examples,Zlib/libpng License,0,0,0,0,2025-01-18
k3lpi3b4nsh33/BlindEdr,https://github.com/k3lpi3b4nsh33/BlindEdr,19,A Blind EDR Project for Educational Purposes,Apache License 2.0,0,0,0,0,2025-01-07
tsotchke/classical_rng,https://github.com/tsotchke/classical_rng,19,Classical RNG utility written in C for computing fast and efficient non-deterministic random numbers for games and security applications with examples,The MIT License,0,0,0,0,2024-12-16
voukatas/CCache,https://github.com/voukatas/CCache,19,A single-threaded event-driven cache,The MIT License,0,0,0,0,2024-09-13
pluveto/minico,https://github.com/pluveto/minico,19,"a simple, header-only stack-less coroutine library implemented in C",The MIT License,0,0,0,0,2024-07-22
libdriver/ttp229,https://github.com/libdriver/ttp229,19,TTP229 full function driver library for general MCU and Linux.,The MIT License,0,0,0,0,2024-07-28
KjetilIN/raycasting,https://github.com/KjetilIN/raycasting,18,"Ray casting engine written in C with SDL2, inspired by Wolfenstein 3D-style ray casting.",The MIT License,0,0,0,0,2024-12-20
hzcx998/Tinyhttpd-WebDAV,https://github.com/hzcx998/Tinyhttpd-WebDAV,18,A WebDAV Extension for TinyHTTPD,Apache License 2.0,0,0,0,0,2024-12-02
KingVentrix007/KickStart,https://github.com/KingVentrix007/KickStart,18,Package and Project manger for any language ,The MIT License,0,0,0,0,2024-08-22
open-gpdb/gp_relsizes_stats,https://github.com/open-gpdb/gp_relsizes_stats,18,Greenplum extension to collect statistics on the distribution of memory occupied by tables and files on segment hosts.,Apache License 2.0,0,0,0,0,2024-07-23
vinimiraa/Estudos,https://github.com/vinimiraa/Estudos,18,Repositório de Estudos sobre Disciplinas da Faculdade,The MIT License,0,0,0,0,2024-07-03
linyicheng1/Multi-Sensor-Time-Synchronisation-System,https://github.com/linyicheng1/Multi-Sensor-Time-Synchronisation-System,18,Multi-Sensor Time Synchronisation System,The MIT License,0,0,0,0,2024-09-28
Lennart1978/shuffle,https://github.com/Lennart1978/shuffle,18,A CLI command to print an ASCII art picture with cool shuffle effect,The MIT License,0,0,0,0,2024-08-25
raugl/clay-zig,https://github.com/raugl/clay-zig,17,Zig bindings for the library clay: A high performance UI layout library in C.,The MIT License,0,0,0,0,2024-12-31
fredaime/openwheel,https://github.com/fredaime/openwheel,17,Set of tools for handling ASUS Dial and simmilar designware hardware under Linux,The MIT License,0,0,0,0,2024-09-27
aiPGAB/PMAT2,https://github.com/aiPGAB/PMAT2,17,Organellar genome assembly,The MIT License,0,0,0,0,2024-11-20
Karkas66/EarlyCascadeImprooved,https://github.com/Karkas66/EarlyCascadeImprooved,17,an Improoved Version of 0xNinjaCyclone´s EarlyCascade Code,The MIT License,0,0,0,0,2025-01-28
cozis/ray_tracing,https://github.com/cozis/ray_tracing,17,Ray Tracing on the CPU,The MIT License,0,0,0,0,2024-09-16
AllenKon/Seeed_reCamera_Gimbal,https://github.com/AllenKon/Seeed_reCamera_Gimbal,17,,The MIT License,0,0,0,0,2024-07-09
STMicroelectronics/stm32-mw-mcuboot,https://github.com/STMicroelectronics/stm32-mw-mcuboot,17,"MCUboot is an OS- and HW-independent secure bootloader for 32-bit MCUs aiming at defining a common infrastructure for the bootloader and the system flash layout on microcontroller systems, and at providing a secure bootloader that enables simple software upgrades.",Apache License 2.0,0,0,0,0,2024-07-10
salmiyounes/chess-engine,https://github.com/salmiyounes/chess-engine,17,chess engine in c and python,The MIT License,0,0,0,0,2024-09-06
yumosx/voyant,https://github.com/yumosx/voyant,16,[refactor] eBPF trace language,Apache License 2.0,0,0,0,0,2024-08-08
gxsilva/42SP_Libft,https://github.com/gxsilva/42SP_Libft,16,"Complete repository of the 42 São Paulo Libft project. within the standard, and with folder structure",The MIT License,0,0,0,0,2024-09-22
FFRI/orom-backdoor-research,https://github.com/FFRI/orom-backdoor-research,16,PoC code and tools for Black Hat USA 2024,Apache License 2.0,0,0,0,0,2024-08-01
universe1216/C_project,https://github.com/universe1216/C_project,16,,The MIT License,0,0,0,0,2025-02-18
Axistorm1/coconut,https://github.com/Axistorm1/coconut,16,A color wrapper for Epitech's banana coding-style-checker,The MIT License,0,0,0,0,2025-01-22
ferreiramateusalencar/Conversor-de-Unidades-C,https://github.com/ferreiramateusalencar/Conversor-de-Unidades-C,16,Conversor de Unidades em Linguagem C,The MIT License,0,0,0,0,2024-12-16
eliemichel/sdl3webgpu,https://github.com/eliemichel/sdl3webgpu,16,An extension for the SDL3 library for using WebGPU native. ,The MIT License,0,0,0,0,2024-10-15
nick-celestin-zizic/clay-jai,https://github.com/nick-celestin-zizic/clay-jai,15,jai bindings for https://github.com/nicbarker/clay,The MIT License,0,0,0,0,2024-12-22
nataliapc/msx_ocminfo,https://github.com/nataliapc/msx_ocminfo,15,Tool for information and management of OCM-PLD FPGA-based machines MSX++ compatibles,The MIT License,0,0,0,0,2024-08-23
libdriver/pcf8563,https://github.com/libdriver/pcf8563,15,PCF8563 full function driver library for general MCU and Linux.,The MIT License,0,0,0,0,2024-11-23
tale/rootbeer,https://github.com/tale/rootbeer,15,Deterministically manage your system using Lua!,The MIT License,0,0,0,0,2024-11-11
radlinskii/mechabasilisk,https://github.com/radlinskii/mechabasilisk,15,"Ergonomic, split, 40%, handwired, ""key-welled"" keyboard using WeAct RP2040 boards designed in Fusion 360",The MIT License,0,0,0,0,2024-08-11
NVIDIA/egl-x11,https://github.com/NVIDIA/egl-x11,15,The X11/XCB external platform library,Apache License 2.0,0,0,0,0,2024-08-30
FPSG-UIUC/Peek-a-Walk,https://github.com/FPSG-UIUC/Peek-a-Walk,15,"Proof-of-concept code for the IEEE S&P 2025 paper ""Peek-a-Walk: Leaking Secrets via Page Walk Side Channels""",The MIT License,0,0,0,0,2024-12-06
